number,title,content,url
741,[채용][아이코어] 의료기기 Technical Service Engineer 채용,"2025. 08. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3206
740,[채용][한국로슈진단]  Sales Representative 정규직 채용 공고,"2025. 08. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3205
739,[채용][우리은행]2025년 우리은행 하반기 신입행원 채용,"2025. 08. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3203
738,[인턴][AZIT] 산업인력공단 2025년 해외일경험(WELL) 지원사업 참여자 모집,"※해외일경험(WELL) 지원사업
개요
이 프로그램은
청년들에게 해외 일경험 기회를 제공하여 글로벌 역량을 갖춘 미래인재로 성장할 수 있도록
최소 500만원
을 지원하는 2-4개월 단기 일경험 과정입니다.
프로그램명
: 해외일경험(WELL) 지원사업
지원대상
:
만
19
세
-34
세 일경험에 필요한 합법적인 비자 발급이 가능한 인원
모집인원
: 10
명
일경험 분야
: 교육, 인사, IT, 마케팅, 디자인 등 전공별 상이 (일경험 리스트 참고)
일경험 시작 기간
:
2025년 9월 1일 (월) ~ 2025년 10월 31일 (금)
(
월드잡플러스
홈페이지에서
신청
)
활용비자:
호주 워킹홀리데이 비자 (417) 또는 풀타임 근무 가능 비자
정부지원금
항목
:
참여청년 준비금 및 수료금: 항공권, 비자, 보험료 등 지원 (최대 200만원)
참여청년 체재비 지원 (월 150만원)
호주 취업 시 한국산업인력공단 해외취업정착지원금 신청 (최대 500만원)
※
취업 및
체류 지원
참여청년 준비금 및 수료금: 항공권, 비자, 보험료 등 지원 (최대 200만원)
참여청년 체재비 지원 (월 150만원)
일경험 종료 후 수료증 발급
취업알선 및 사후관리 지원
호주 취업 시 한국산업인력공단 해외취업정착지원금 신청 (최대 500만원)
2025. 08. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3202
737,[인턴][딜로이트 컨설팅] 글로벌 선도 모빌리티 해외법인 HR Cloud 시스템 구축 프로젝트 인턴,"딜로이트
컨설팅
딜로이트
코리아는
회계
및
세무자문
,
재무자문
서비스를
담당하는
딜로이트
안진회계법인과
컨설팅
서비스를
담당하는
딜로이트
컨설팅으로
구성되어
있습니다
.
전
세계
딜로이트
회원사와의
유기적
협력
관계를
통해
세계
최고
수준의
노하우와
경험을
공유하고
,
이를
바탕으로
고객의
요구에
부응하는
전문적인
서비스를
제공하고
있습니다
.
–
설립
: 1999
년
–
임직원
수
:
약
489
명
–
회사
홈페이지
:
딜로이트
컨설팅
(deloitte.com)
l
[
모집
부문
/
공고명
]
[
딜로이트
컨설팅
]
글로벌
선도
모빌리티
해외법인
HR Cloud
시스템
구축
프로젝트
인턴
[
모집
부서
]
–
부서
: HC
본부
(Human Capital
컨설팅
본부
)
–
직급
: Intern /
면접
후
결정
–
근무일
: ASAP (
근무기간
3
개월
)
–
모집인원
: 0
명
[
담당
업무
]
–
글로벌
HR Cloud
시스템
구축
프로젝트
PMO
업무
지원
전반
–
주요
미팅
/
워크숍
Facilitation
지원
–
프로젝트
주요
보고서
/
산출물
작성
지원
–
주요
회의록
정리
및
통번역
지원
–
프로젝트
팀원
온보딩
/
오프보딩
지원
[
응시
자격
]
–
대학교
(
학사
)
재
이상
–
신입
– 25
년
8
월
부터
3
개월
간
Full-time
근무가
가능한
자
(
필수
)
–
국내
/
해외
학사
이상의
학력
소지자
(HR
또는
IT
관련
전공
선호
)
–
컨설팅
비즈니스에
대한
이해도
보유자
Fluent in Business English
– PPT,
엑셀
작성
업무
가능자
– Global Talent Standards
에
따른
역량
보유자
[
우대사항
]
–
영어
및
한국어
Native Speaker
수준
– HR
컨설팅
프로젝트
수행
또는
사용
경험
보유자
–
컨설팅에
대한
관심
및
유관
업무
수행
경험
–
컨설팅
Field
업무
희망
및
지속적인
성장을
희망하는
자
[
지원
방법
]
홈페이지
지원
:
https://join.deloitte.co.kr/
WiseRecruit2/User/RecruitView.
aspx?ridx=2900
[
모집
기간
]
~ 2025-08-20 16:00
[
모집
인원
]
– 0
명
[
전형
단계
]
서류
전형
>
인성
검사
>
면접
전형
>
최종
합격
*
단
,
채용
직급에
따라
인성검사
대신
Background check/Reference check
이
진행될
수
있습니다
.
[
기타
사항
]
–
타
공고
간
중복
지원은
불가능합니다
.
–
입사지원서
내용이
사실과
다를
경우
합격
(
입사
)
이
취소됩니다
.
–
국가
보훈
대상자
및
장애인은
관련
법규에
의거하여
우대합니다
.
–
대한민국
국적이
아닌
경우
국내거소신고증
및
본
고용형태
근무에
문제가
없는
비자
증빙을
입사서류로
제출하여야
합니다
.
–
단계별로
전형이
진행된
후
채용사이트
My Career –
전형결과조회에서
확인
가능합니다
.
–
해당
공고는
지원
현황에
따라
조기
마감될
수
있습니다
.
–
상기
사항은
회사
사정에
따라
변동될
수
있습니다
.
–
당사는
본
채용
건과
관련하여
‘
최저임금법
‘
을
준수합니다
.
2025. 08. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3201
736,[채용][DB손해보험] 미국 하와이법인 언더라이팅 부문 인턴 사원 채용 (~08.25마감),"■ 접수 안내 및 지원 문의:
상시 이력서 검토 중이며, 조기 마감 가능
합격자의 경우,
2025년 10~11월 중 근무 시작 예정
J-1 비자 발급 비용은 본인 부담입니다.
‘미국 J-1 프로그램 안내서’를 반드시 사전에 참고해 주세요.
■
지원 문의
: 031-8027-9060
■
이메일 문의
:
hr@careerlabs.co.kr
■
입사 절차 및 비자 상담 신청
:
https://forms.gle/
JDniMmJnRN39ESU56
2025. 08. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3200
735,[채용][한국투자저축은행] 2025년 하반기 대졸 신입사원 공개채용,"2025. 08. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3198
734,[인턴][오픈놀] 직무경험 프로그램 미니인턴(기획/마케팅/디자인 직무),"2025. 08. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3196
733,[채용][한글과컴퓨터]  재무 회계 신입 상시채용,"2025. 08. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3193
732,[인턴][딜로이트컨설팅] 경영자문부문 Global Project/Research 인턴,"[
딜로이트컨설팅
]
경영자문부문
Global Project/Research
인턴
[
모집
부서
]
–
부서
: SRT-MD
–
직급
: Intern /
면접
후
결정
–
근무일
: ASAP (
근무기간
2
개월
)
–
모집인원
: 0
명
[
담당
업무
]
–
글로벌
프로젝트
운영
–
글로벌
커뮤니케이션
– PPT
보고서
/
카드
뉴스
/
워드
/
엑셀
작성
등
*
인턴
근무기간은
프로젝트
일정에
따라
단축
/
연장
가능성이
있습니다
.
*
본
인턴은
정규직
전환형이
아닙니다
.
[
응시
자격
]
–
대학교
(
학사
)
졸
이상
–
경력무관
– Global Talent Standards
에
따른
역량을
보유한
자
[
우대사항
]
–
타
컨설팅펌
경력
보유자
–
한국어
/
영어
능통자
– PPT
보고서
작성
/
디자인
역량
보유자
[
지원
방법
]
홈페이지
지원
:
https://join.deloitte.co.kr/
WiseRecruit2/User/RecruitView.
aspx?ridx=2894
[
모집
기간
]
~ 2025-08-19 16:00
[
모집
인원
]
– 0
명
[
전형
단계
]
서류
전형
>
인성
검사
>
면접
전형
>
최종
합격
*
단
,
채용
직급에
따라
인성검사
대신
Background check/Reference check
이
진행될
수
있습니다
.
[
기타
사항
]
–
타
공고
간
중복
지원은
불가능합니다
.
–
입사지원서
내용이
사실과
다를
경우
합격
(
입사
)
이
취소됩니다
.
–
국가
보훈
대상자
및
장애인은
관련
법규에
의거하여
우대합니다
.
–
대한민국
국적이
아닌
경우
국내거소신고증
및
본
고용형태
근무에
문제가
없는
비자
증빙을
입사서류로
제출하여야
합니다
.
–
단계별로
전형이
진행된
후
채용사이트
My Career –
전형결과조회에서
확인
가능합니다
.
–
해당
공고는
지원
현황에
따라
조기
마감될
수
있습니다
.
–
상기
사항은
회사
사정에
따라
변동될
수
있습니다
.
–
당사는
본
채용
건과
관련하여
‘
최저임금법
‘
을
준수합니다
.
2025. 08. 13
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3191
731,[(주)케이티앤지] 2025년 KT&G 신입사원 채용,"2025. 08. 12
대학일자리플러스본부 진로취업지원센터",https://job.skuniv.ac.kr/?p=3185
730,[채용][한미그룹] 각 부문별 수시채용,"-한미그룹 채용 홈페이지 (
hanmi.recruiter.coi.kr
)에서 모집부문 선택 후
입사지원서 작성
2025. 08. 12
대학일자리플러스본부 진로취업지원센터",https://job.skuniv.ac.kr/?p=3184
729,[인턴][DB증권] 2025년 대졸 신입사원 채용연계형 인턴사원 모집,"2025. 08. 12
대학일자리플러스본부 진로취업지원센터",https://job.skuniv.ac.kr/?p=3183
728,[채용][BAT로스만스] 2025년 하반기 BAT 신입 채용,"2025. 08. 11
대학일자리플러스본부 진로취업지원센터",https://job.skuniv.ac.kr/?p=3180
727,[교육][원티드] 포텐업 프론트·백엔드 개발 취업연계 교육,"과정명: AI 기반 프론트 & 백엔드 협업과정 1기(K-Digital Training)
모집 기간: ~ 2025.09.12 (금) 13:00까지 (*조기 마감될 수 있음)
교육 기간: 2025.09.15 (월) – 2026.03.20 (금) *6개월
교육 장소: 서울시 송파구 백제고분로 37길 22 (원티드그라운드) *석촌역 도보 4분
교육비: 국비지원(전액 무료)
[1] 프론트엔드 개발 트랙
신청 사이트:
[포텐업] 프론트엔드 개발 트랙 1기 :
https://www.wanted.co.kr/
events/potenup_fe_1
신청 대상:
프론트엔드 개발 역량을 갖추고 실무 프로젝트 경험을 통해 자신감을 키우고 싶은 분
신입이지만 실무에 바로 투입될 수 있는 전문가로 성장하고자 하는 분
React·Next.js 기반 프로젝트로 포트폴리오를 강화하고 싶은 분
[2] 백엔드 개발 트랙
신청 사이트:
[포텐업] 백엔드 개발 트랙 1기 :
https://www.wanted.co.kr/
events/potenup_be_1
신청 대상:
백엔드 개발 기술을 체계적으로 배우고, 실무 프로젝트로 역량을 증명하고 싶은 분
신입이지만 현장 경험을 쌓아 빠르게 성장하고자 하는 분
클라우드·트래픽 처리 경험으로 실무 경쟁력을 키우고 싶은 분
2025. 08. 11
대학일자리플러스본부 진로취업지원센터",https://job.skuniv.ac.kr/?p=3178
726,[인턴][딜로이트 안진회계법인] 경영자문부문 M&A2 단기 인턴,"<
딜로이트 안진회계법인
>
딜로이트 코리아는 회계 및 세무자문
,
재무자문 서비스를 담당하는 딜로이트 안진회계법인과 컨설팅 서비스를 담당하는 딜로이트 컨설팅으로 구성되어 있습니다
.
전 세계 딜로이트 회원사와의 유기적 협력 관계를 통해 세계 최고 수준의 노하우와 경험을 공유하고
,
이를 바탕으로 고객의 요구에 부응하는 전문적인 서비스를 제공하고 있습니다
.
–
설립
: 1987
년
–
임직원 수
:
약
2,700
명
–
회사 홈페이지
:
https://www2.deloitte.com/kr/
ko.html
[
딜로이트 안진회계법인
]
경영자문부문
M&A2
단기
인턴
[
모집기간
]
2025-08-08 00:00 ~ 2025-08-12 16:00
[
담당업무
]
M&A
재무자문
–
재무실사
(Financial due diligence)
검토
지원
–
마켓
리서치
및
보고서
작성
–
프로젝트
수행
행정
업무
보조
–
근무기간
1
개월
[
응시자격
]
–
대학교
(
학사
)
재
이상
–
신입
–
기간
내
Full time
으로
사무실
근무
가능한
자
–
적극적이며
책임감이
있는
분
–
원활한
의사소통
및
협업
업무
가능자
– Global Talent Standards
에
따른
역량을
보유한
자
[
전형
단계
]
서류
전형
>
인성
검사
>
면접
전형
>
최종
합격
*
단
,
채용
직급에
따라
Background check/Reference check
이
추가로
진행될
수
있습니다
.
[
지원
경로
]
https://join.deloitte.co.kr/
WiseRecruit2/User/RecruitView.
aspx?ridx=2891
[
기타
사항
]
–
타
공고
간
중복
지원은
불가능합니다
.
–
입사지원서
내용이
사실과
다를
경우
합격
(
입사
)
이
취소됩니다
.
–
국가
보훈
대상자
및
장애인은
관련
법규에
의거하여
우대합니다
.
–
대한민국
국적이
아닌
경우
국내거소신고증
및
본
고용형태
근무에
문제가
없는
비자
증빙을
입사서류로
제출하여야
합니다
.
–
단계별로
전형이
진행된
후
채용사이트
My Career –
전형결과조회에서
확인
가능합니다
.
–
해당
공고는
지원
현황에
따라
조기
마감될
수
있습니다
.
–
상기
사항은
회사
사정에
따라
변동될
수
있습니다
.
–
당사는
본
채용
건과
관련하여
‘
최저임금법
‘
을
준수합니다
.
2025. 08. 11
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3177
725,[채용][경기도] 2025년도 하반기 경기도 공공기관 통합채용,"2025. 08. 11
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3176
724,[채용][주성엔지니어링] 중견기업 재무·회계 신입 채용,"링크
:
https://jusung.career.
greetinghr.com/ko/o/168018
2025. 08. 11
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3174
723,[채용][뽀득] B2B 운영 담당 모집(신입),"접수 홈페이지:
https://career.bbodek.com/job_posting/R9pKBasm
2025. 08. 11
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3173
722,[채용][포유스]일본대기업 3개사 신입직 채용공고,"2025. 08. 11
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3172
721,[인턴][42dot] 2025 하반기 채용 연계형 인턴십 (2025 Engineering Internship),"2025. 08. 08
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3168
720,"[채용][대학내일ES] 마케팅(AE), 에디터, 디자이너 인턴/신입/경력 채용","2025. 08. 07
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3166
719,[채용][국제경영원]2025 한경협국제경영원 신입/경력 채용,"** 잡코리아 채용 공고 링크 :
https://www.jobkorea.co.kr/
Recruit/GI_Read/47451553?Oem_
Code=C1
2025. 08. 06
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3163
718,[교육][네이버 커넥트재단] 2025년 부스트캠프 AI Tech 8기 모집,"2025. 08. 05
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3162
717,[채용][KT&G] 2025년 KT&G 신입사원 채용,"2025. 08. 05
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3161
716,[채용][전북특별자치도] 2025년 하반기 전북특별자치도 산하 공공기관 직원 통합채용,"2025. 08. 05
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3160
715,[채용][사조대림] 2025년 하반기 신입/경력 채용,"2025. 08. 05
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3155
714,[인턴][서울시 미래청년일자리] 제로웨이스트분야 2차 참여자 모집,"[서울시 미래청년일자리] 제로웨이스트분야 2차 참여자 모집
– 모집기간: 2025. 7. 25.(금) ∼ 8. 15.(금) [22일 간]
– 신청 기간 : 2025. 8. 4.(월) ∼ 8. 15.(금) 18:00까지 [12일 간]
– 사업대상 : 만19세~39세 서울거주 미취업청년(1985.01.01~2006.12.31)
– 선발인원 : 21개 사업장 24명
– 근무기간 : 2025. 9. 11.(목)(예정) ~ 2025. 12. 31.(수) 총 4개월
– 참여신청 : 서울시 청년몽땅정보통
https://m.site.naver.com/1NAcQ
– 문의사항 : 서울시 미래청년일자리 제로웨이스트분야 운영팀
(070-4420-6643,
25zerowaste@
gmail.com
)
2025. 08. 01
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3151
713,[채용][LS그룹] 신입/경력 수시 채용,"2025. 07. 28
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3145
712,[인턴][미래청년일자리] 서울시 미래청년일자리사업 참여자 2차 모집,"2025. 07. 28
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3144
711,[채용][한국로슈진단] 정규직 채용 공고,"2025. 07. 28
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3143
710,[인턴][JK AD] 미래내일일경험사업 인턴형 신규 모집,"2025. 07. 28
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3142
709,[채용][아모레퍼시픽] 2025 하반기 신입사원 수시채용,"2025. 07. 25
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3139
708,[인턴][딜로이트컨설팅] 금융기관 디지털 전환·AI 활용 관련 프로젝트 인턴,"딜로이트
코리아는
회계
및
세무자문
,
재무자문
서비스를
담당하는
딜로이트
안진회계법인과
컨설팅
서비스를
담당하는
딜로이트
컨설팅으로
구성되어
있습니다
.
전
세계
딜로이트
회원사와의
유기적
협력
관계를
통해
세계
최고
수준의
노하우와
경험을
공유하고
,
이를
바탕으로
고객의
요구에
부응하는
전문적인
서비스를
제공하고
있습니다
.
–
설립
: 1999
년
–
임직원
수
:
약
489
명
–
회사
홈페이지
:
딜로이트
컨설팅
(deloitte.com)
l
[
모집
부문
/
공고명
]
[
딜로이트컨설팅
]
금융기관
디지털
전환
·AI
활용
관련
프로젝트
인턴
[
모집
부서
]
–
부서
:
금융산업
컨설팅팀
–
직급
: Intern /
면접
후
결정
–
근무일
: ASAP (
근무기간
3
개월
)
–
모집인원
: 0
명
[
담당
업무
]
–
프로젝트
수행에
필요한
각종
리서치
및
데이터
분석
–
인터뷰
회의록
작성
및
인터뷰
진행
지원
–
프로젝트
수행에
따른
기타
지원
업무
[
응시
자격
]
–
신입
– 25
년
8
월
부터
Full-time
근무가
가능한
자
(
필수
)
–
기졸업자
또는
졸업예정자
– Global Talent Standards
에
따른
역량을
보유한
자
[
우대사항
]
– Figma, Power point, Excel
능숙자
–
보험
산업에
대한
이해도
보유자
–
컨설팅에
대한
관심
및
유관
업무
수행
경험
[
지원
방법
]
홈페이지
지원
:
https://join.deloitte.co.kr/
WiseRecruit2/User/RecruitView.
aspx?ridx=2881
[
모집
기간
]
~ 2025-07-31 16:00
[
모집
인원
]
– 0
명
[
전형
단계
]
서류
전형
>
인성
검사
>
면접
전형
>
최종
합격
*
단
,
채용
직급에
따라
인성검사
대신
Background check/Reference check
이
진행될
수
있습니다
.
[
기타
사항
]
–
타
공고
간
중복
지원은
불가능합니다
.
–
입사지원서
내용이
사실과
다를
경우
합격
(
입사
)
이
취소됩니다
.
–
국가
보훈
대상자
및
장애인은
관련
법규에
의거하여
우대합니다
.
–
대한민국
국적이
아닌
경우
국내거소신고증
및
본
고용형태
근무에
문제가
없는
비자
증빙을
입사서류로
제출하여야
합니다
.
–
단계별로
전형이
진행된
후
채용사이트
My Career –
전형결과조회에서
확인
가능합니다
.
–
해당
공고는
지원
현황에
따라
조기
마감될
수
있습니다
.
–
상기
사항은
회사
사정에
따라
변동될
수
있습니다
.
–
당사는
본
채용
건과
관련하여
‘
최저임금법
‘
을
준수합니다
.
2025. 07. 25
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3138
707,[채용][MBC] IT인프라팀 계약직 채용,"(주)문화방송 (MBC) IT인프라팀에서 제작NPS 시스템/단말 관리자 계약직 채용 공고가 진행 중에 있습니다.
아래 자사 채용 홈페이지를 통해 상세확인 및 서류접수가 가능하오니 많은 관심 바랍니다.
* 채용 홈페이지
https://recruit.mbc.co.kr/
apply_site/recruit/view
● 담당 업무
– NLE 편집단말 점검 관리
(Adobe Premiere, Avid Media Composer, DaVinci Resolve)
– 제작NPS 사용자 지원 (시스템 장애 1차 처리) / 장비 점검 관리
– 공유 스토리지(NAS, SAN) 점검, 모니터링
● 지원자격(필수사항)
– 남자의 경우 병역필 또는 면제자
– 대한민국 국적자 / 해외여행의 결격 사유가 없는자
● 우대사항
– 컴퓨터, 정보통신 관련 학과 및 관련 분야 자격증 소지자
– Adobe Premiere, DaVinci Resolve 경력자 및 자격증 소지자
– 유관업무 유 경험자
● 제출서류 및 채용진행 과정
– 서류전형 : 25.07.04(금) ~ 25.08.03(일) 24시
– 서류발표 : 25.08.05(화)
– 면접전형 : 25.08.07(목) 예정
– 입사예정 : 25.08.11(월) 예정
2025. 07. 25
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3137
706,[채용][한국수력원자력] 2025년도 제3차 신입사원 (대졸수준 일반전형) 채용,"2025. 07. 25
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3136
705,[채용][aSSIST] 직원 채용공고(교육 운영직),"– 채용직무 : 교직원(교육 운영직) 1명
– 모집기간 : 2025/07/23(수) ~ 2025/07/29(화) 23:59
– 지원방법 : 사람인 채용공고 지원
(
https://www.saramin.co.kr/
zf_user/jobs/relay/view?rec_
idx=51376905&view_type=mail_
landing
)
2025. 07. 25
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3135
704,[채용][한국로슈진단] Sales Representative 정규직 채용,"회사명: 한국로슈진단
부서: Core Lab & POC
직무명: Sales Representative
고용형태: 정규직
지원마감일: 2025년 08월 02일 자정까지
2025. 07. 25
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3134
703,[인턴][해커스 교육그룹] 직원 전환형 인턴 채용,"2025. 07. 23
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3132
702,[채용][IBK신용정보] 2025년 IBK신용정보(주) 종합관리직 직원 채용,"https://dware.intojob.co.kr/
main/ibkcredit.jsp
2025. 07. 23
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3128
701,[채용][현대오토에버] 2025년 하반기 신입 개발자 집중 채용,"2025. 07. 22
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3124
700,"[인턴][챌린저스] 국내 사업부/ 일본 사업부 운영 인턴 (3개월,전환형)","-입사 지원 링크 :
https://whitecube.career.
greetinghr.com/ko/o/165567
-마감 기한 : 8월 4일 (월) 23:59
-문의사항 :
blair@whitecube.co.kr
-임은나 채용담당자 (
https://www.linkedin.com/in/
eunna-im-4498b5b7/
)
2025. 07. 22
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3121
699,[인턴][메타코미디] 비즈니스 인턴십 공고,"2025. 07. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3114
698,[채용][딜로이트 안진회계법인] 경영자문부문 부정조사 및 부정 예방 자문 전문 인력 계약직,"딜로이트
안진회계법인
딜로이트
코리아는
회계
및
세무자문
,
재무자문
서비스를
담당하는
딜로이트
안진회계법인과
컨설팅
서비스를
담당하는
딜로이트
컨설팅으로
구성되어
있습니다
.
전
세계
딜로이트
회원사와의
유기적
협력
관계를
통해
세계
최고
수준의
노하우와
경험을
공유하고
,
이를
바탕으로
고객의
요구에
부응하는
전문적인
서비스를
제공하고
있습니다
.
–
설립
: 1987
년
–
임직원
수
:
약
2,700
명
–
회사
홈페이지
:
https://www2.deloitte.com/kr/
ko.html
[
모집
부문
/
공고명
]
[
딜로이트
안진회계법인
]
경영자문부문
부정조사
및
부정
예방
자문
전문
인력
계약직
[
고용
형태
]
계약직
(6
개월
,
정규직
전환
검토
)
[
모집
인원
]
0
명
[
모집
내용
]
–
부서
: SRT-RR&F Forensic & Risk Intel.
–
직급
: Consultant /
면접
후
결정
–
근무일
:
면접
시
협의
(
근무기간
6
개월
)
[
담당
업무
]
기업에서
발생할
수
있는
자금
유용
,
부패
,
분식
회계
등
부정
사건에
대한
사실관계를
조사하여
회계감사
등
규제
당국에
대응하고
피해를
최소화
할
수
있도록
부정
조사
서비스를
제공합니다
.
또한
이러한
부정이
발생하지
않도록
사전에
예방하고
위반
사건에
신속하게
대응할
수
있도록
관리
현황
진단
,
관리
체계
구축
및
내재화
,
위반사항
모니터링
,
사건
발생시
대응
등의
자문
서비스를
고객의
필요에
따라
제공합니다
.
[
담당
업무
]
1.
무자본
M&A,
횡령
•
배임
,
분식회계
등
재무제표에
영향을
미치는
회계부정
조사
(Digital Forensic
및
Data Analytic
을
활용
)
2.
회계감사
시
감사인측
부정
전문가
(Fraud specialist)
로
참여
및
자문
3.
기업
내
자금
유용
,
직장내
괴롭힘
등
이슈에
대한
내부
조사
4.
부정
리스크
진단
및
내부통제
개선
컨설팅
5.
재무정보
분석을
통한
기업
Risk
진단
* 6
개월
근무
후
성과에
따라
정규직
전환
검토
예정
[
자격
요건
]
–
대학교
(
학사
)
졸
이상
–
신입
/
경력
10
년
이하
– MS PowerPoint, Excel
등
OA
활용
능력을
보유한
자
– Global Talent Standards
에
따른
역량을
보유한
자
[
우대
사항
]
– Professional firm(
컨설팅
/
회계법인
/
로펌
등
)
에서의
유관
프로젝트
수행
경력
보유자
–
대기업
·
그룹사
·
지주회사
내
내부감사
/
리스크관리
부서
등에서의
실무
경험자
–
한국
회계사
혹은
미국
등
주요
국가
회계사
자격
보유자
–
리스크
및
내부통제에
대한
경험
및
지식이
풍부한
자
–
영어로
유창하게
커뮤니케이션이
가능한
자
–
복잡한
이슈에
대해
구조화된
사고와
문서화
역량을
갖춘
자
–
고객사
및
내부
구성원과
원활한
커뮤니케이션이
가능하며
,
책임감
있게
업무를
주도적으로
이끌어
갈
분
[
지원
방법
]
홈페이지
지원
:
https://join.deloitte.co.kr/
WiseRecruit2/User/RecruitView.
aspx?ridx=2870
[
모집
기간
]
~
2025-08-08 16:00
[
전형
단계
]
서류
전형
>
인성
검사
>
면접
전형
>
최종
합격
*
단
,
채용
직급에
따라
인성검사
대신
Background check/Reference check
이
진행될
수
있습니다
.
[
기타
사항
]
–
타
공고
간
중복
지원은
불가능합니다
.
–
입사지원서
내용이
사실과
다를
경우
합격
(
입사
)
이
취소됩니다
.
–
국가
보훈
대상자
및
장애인은
관련
법규에
의거하여
우대합니다
.
–
대한민국
국적이
아닌
경우
국내거소신고증
및
본
고용형태
근무에
문제가
없는
비자
증빙을
입사서류로
제출하여야
합니다
.
–
단계별로
전형이
진행된
후
채용사이트
My Career –
전형결과조회에서
확인
가능합니다
.
–
해당
공고는
지원
현황에
따라
조기
마감될
수
있습니다
.
–
상기
사항은
회사
사정에
따라
변동될
수
있습니다
.
2025. 07. 18
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3113
697,[채용][한화에어로스페이스] 2025년 R&D 석/박사 산학장학생 채용,"2025. 07. 17
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=3107
696,[인턴][새론오토모티브(주)] 영업팀 채용연계형 인턴 채용,"2025. 07. 17
대학일자리플러스본부 진로취업지원센터장
(양식)-입사지원서-새론오토모티브(주)",https://job.skuniv.ac.kr/?p=3105
